Ankomstdatum;Fynddatum;Djurslag;Resultat;coords.x1;coords.x2
2021-02-19;;Knölsvan;0;12.9903085907172;55.5908576903742
2021-02-23;;Kungsörn;0;14.2526162326531;60.34168085417
2021-02-23;;Gulsparv;0;16.6746443451965;59.2807718458251
2021-02-23;;Gråtrut;0;16.4399489809658;57.2536354327734
2021-02-23;;Duva (Släkte);0;12.865093659635;55.9631973877316
2021-02-23;;Gräsand;0;16.6734061337562;57.7499964049477
2021-02-24;;Havsörn;0;18.8888864605255;63.3223481402978
2021-02-24;;Gråspett;0;16.2680857024374;65.43150781541
2021-02-24;;Fjällvråk;0;13.9883359483837;58.5968889048009
2021-02-24;;Knölsvan;0;13.4961916837757;55.47585935702
2021-02-24;;Domherre;0;16.9623998271934;62.4953235623944
2021-02-24;;Domherre;0;16.9623998271934;62.4953235623944
2021-02-24;;Ormvråk;0;12.785520388078;56.217009581155
2021-02-25;;Havsörn;0;20.2914467573505;63.7579639469842
2021-02-25;;Gulsparv;0;17.6980432039832;59.8647740889821
2021-02-25;;Fasan;0;16.4416348972976;56.9631266791796
2021-02-25;;Gulsparv;0;17.2732265704752;59.4441352043683
2021-02-25;;Blåmes;0;16.1615758222873;57.7139907940439
2021-02-25;;Blåmes;0;16.1615758222873;57.7139907940439
2021-02-25;;Gräsand;0;15.2638882885297;58.5676034966865
2021-02-25;;Gräsand;0;15.2638882885297;58.5676034966865
2021-02-25;;Knölsvan;0;17.8469102561401;59.2727217591824
2021-02-25;;Knölsvan;0;17.8469102561401;59.2727217591824
2021-02-26;;Havsörn;0;19.8382687782267;63.6103908382246
2021-02-26;;Havsörn;0;20.2914467573505;63.7579639469842
2021-02-26;;Kungsörn;0;20.4022419828393;64.0977666168005
2021-02-26;;Större hackspett;0;20.2483363727157;63.8331655957471
2021-02-26;;Sparvhök;0;20.2915522365699;63.8251599000081
2021-03-01;;Gulsparv;0;18.1794501034204;59.5417767922575
2021-03-02;;Slaguggla;0;16.8712153104444;63.068164935534
2021-03-02;;Havsörn;0;17.1420226177691;61.1471919681652
2021-03-02;;Svan (Släkte);0;16.4982690905589;57.2987203459835
2021-03-02;;Ormvråk;0;14.1058085052748;55.732726166701
2021-03-02;;Häger;0;11.5710937259822;58.3032472472649
2021-03-02;;Ormvråk;0;13.9754614518774;55.7297924246772
2021-03-03;;Pilgrimsfalk;0;12.2469166642688;57.0659372582898
2021-03-03;;Knölsvan;0;18.218748534201;59.2143634717269
2021-03-03;;Knölsvan;0;16.5004410602988;57.0313863894745
2021-03-03;;Havsörn;0;14.0088615529253;59.3647378580814
2021-03-04;;Havsörn;0;16.7186898460065;60.8913352214348
2021-03-04;;Duvhök;0;17.8496043328115;59.2368697631549
2021-03-04;;Röd glada;0;14.2031824062559;55.5825179246564
2021-03-04;;Rördrom;0;12.8982862647256;56.0860730476991
2021-03-04;;Häger;0;16.9998849567943;58.7684236280266
2021-03-04;;Häger;0;16.9998849567943;58.7684236280266
2021-03-04;;Gärdsmyg;0;16.4673369689008;57.2731150394194
2021-03-04;;Knölsvan;0;14.5211350217633;56.0568061299625
2021-03-04;;Häger;0;13.5303810147176;55.4315768114967
2021-03-04;;Storskarv;0;12.0195606883969;57.5358220131565
2021-03-04;;Havsörn;0;19.1097301117208;59.8472318151893
2021-03-05;;Knölsvan;0;16.370468548669;56.6665795506252
2021-03-05;;Havsörn;0;17.8736420546377;59.7696800256121
2021-03-05;;Storskarv;0;14.7269978618907;56.157577307097
2021-03-05;;Kaja;0;15.9958996916208;59.5129852404558
2021-03-08;;Gråspett;0;15.1022470048311;63.6755415382858
2021-03-08;;Knölsvan;0;13.0570788605294;55.6590740388698
2021-03-08;;Duvhök;0;17.70506603807;59.8993289728506
2021-03-08;;Havsörn;0;17.6643755891617;60.0563237856205
2021-03-09;;Hornuggla;0;16.4189885330836;56.5981427861178
2021-03-09;;Duvhök;0;14.158060335184;57.7769331138682
2021-03-09;;Gräsand;0;15.1417985542014;59.1146580523113
2021-03-09;;Duvhök;0;16.3779838197638;61.3566483917045
2021-03-09;;Häger;0;11.9422384870205;57.5851643277004
2021-03-09;;Häger;0;14.4725921112658;56.0679678366239
2021-03-10;;Pilgrimsfalk;0;11.3237403807411;58.4715870124562
2021-03-10;;Kungsfiskare;0;13.3937051438805;56.1365708472103
2021-03-10;;Kungsfiskare;0;12.8662740892183;56.2398209934807
2021-03-10;;Lappuggla;0;17.6852454083593;63.154358213593
2021-03-10;;Havsörn;0;18.4032929868743;59.0981298455515
2021-03-10;;Kattuggla;0;16.613593277808;57.7595054456262
2021-03-10;;Sparvhök;0;17.9511442214837;59.4943659339753
2021-03-10;;Ormvråk;0;18.1265312791674;59.311285503919
2021-03-10;;Kattuggla;0;12.9725362643632;57.7047014386886
2021-03-10;;Vattenrall;0;15.6798716214159;56.112828493425
2021-03-10;;Kråka;0;12.9397569196306;57.7444342595927
2021-03-10;;Grågås;0;13.5493947819325;55.6987673658789
2021-03-10;;Gräsand;0;13.5493947819325;55.6987673658789
2021-03-10;;Kattuggla;0;14.3975782593663;59.453448605116
2021-03-10;;Sparvhök;0;14.2721604229521;59.5481171574243
2021-03-11;;Duvhök;0;17.6196593324464;59.1969914007154
2021-03-11;2021-03-06;Tjäder;0;17.0674455128896;59.2601613680174
2021-03-11;;Koltrast;0;16.4823513019508;59.3731347342577
2021-03-11;;Sparvhök;0;12.8142756463135;56.6644460940676
2021-03-11;;Ormvråk;0;16.38373490576;56.5282622809112
2021-03-11;;Häger;0;11.9604139917114;57.6492619287225
2021-03-11;;Duvhök;0;11.7944455524825;57.8953026945102
2021-03-11;;Knölsvan;0;16.6225634874383;58.6381502103979
2021-03-11;;Kråka;0;14.6570516457213;63.1703315631295
2021-03-11;;Fasan;0;12.8303209517583;56.7807652219733
2021-03-12;;Nötväcka;0;16.7125639303236;57.914633188562
2021-03-12;;Fasan;0;13.3334341126126;55.5086186861379
2021-03-12;;Häger;0;16.3629987295609;58.9768901109328
2021-03-12;;Knölsvan;0;13.0548889863178;55.6569852096075
2021-03-15;;Råka;0;13.1964653640895;55.7054544020189
2021-03-15;;Knölsvan;0;18.0981076019493;59.3062570620969
2021-03-16;;Stadsduva;0;13.0073769351751;55.5918148579355
2021-03-16;;Spetsbergsgås;0;12.5537936272152;56.195851317131
2021-03-16;;Häger;0;16.4406566032376;57.0100256619613
2021-03-16;2021-03-10;Kaja;0;12.2063372608331;57.9815902336788
2021-03-16;;Duvhök;0;11.5375513022067;58.5757760422811
2021-03-17;;Havsörn;0;17.5056897662531;62.5056623724722
2021-03-17;;Slaguggla;0;16.6865055143532;62.4064478184232
2021-03-17;;Kungsörn;0;17.4186108195709;62.4114766198414
2021-03-17;;Koltrast;0;13.7988175898049;56.1696189089174
2021-03-17;;Koltrast;0;18.3926487702496;57.5605704414171
2021-03-17;;Kråka;0;16.3494619218753;56.6665831364166
2021-03-17;;Gråtrut;0;12.370442101284;57.0736126774768
2021-03-17;;Häger;0;12.9484247322044;56.1385779723269
2021-03-17;;Häger;0;15.4813700398935;56.1108941664479
2021-03-18;;Sångsvan;0;14.2327924213718;55.5610814925844
2021-03-18;;Grågås;0;13.5364379774419;55.9632554205178
2021-03-18;;Koltrast;0;14.1542570749506;56.0377443249486
2021-03-18;;Större hackspett;0;14.2064301672254;56.031704017652
2021-03-18;;Ormvråk;0;13.6084527806476;55.5829542070295
2021-03-19;;Råka;0;13.2412529009709;55.5118344596317
2021-03-19;;Björktrast;0;13.2404071254281;55.5146111475188
2021-03-19;;Koltrast;0;17.8298979408978;60.0747502935318
2021-03-23;;Sparvhök;0;13.5998805724157;56.1532546999325
2021-03-24;;Kungsörn;0;18.2715755233717;63.272426057679
2021-03-24;;Havsörn;0;18.8007041527023;63.3385941771558
2021-03-24;;Nötskrika;0;16.1995362611878;62.5848190446144
2021-03-24;;Gräsand;0;17.6066014023991;59.7815185557517
2021-03-24;;Sparvhök;0;16.90125032107;63.4410040078772
2021-03-24;;Morkulla;0;18.0487277134468;59.3289646408937
2021-03-24;;Havsörn;0;17.7400940255149;64.2004526832195
2021-03-24;;Lappuggla;0;21.2703682202696;64.33112547734
2021-03-24;;Koltrast;0;16.4829568058778;59.3735086200523
2021-03-24;;Grågås;0;16.4278008879329;56.9023376528462
2021-03-24;;Gråspett;0;18.3089797091413;63.4279074232155
2021-03-24;;Kaja;0;13.5070084605684;59.3805607541058
2021-03-24;2021-03-06;Svärta;0;12.5019772084293;56.8845937848771
2021-03-24;;Knölsvan;0;11.7015561234027;57.8306410079856
2021-03-24;;Duvhök;0;20.2213711546445;67.8503760443788
2021-03-24;;Gräsand;0;18.0534474825643;59.3214031018583
2021-03-25;;Gulsparv;0;15.5740224262069;59.1860712756097
2021-03-25;;Kråka;0;16.4723355469051;56.6497766616132
2021-03-25;;Ormvråk;0;14.048471791829;55.6414571821913
2021-03-25;;Duvhök;0;14.6649328333353;63.1774026130676
2021-03-25;;Skata;0;16.2160699474312;57.6174637045033
2021-03-25;;Havstrut;0;11.9415573824942;57.5759760020654
2021-03-25;;Koltrast;0;12.0643238298745;58.0896955475424
2021-03-25;;Koltrast;0;12.0643238298745;58.0896955475424
2021-03-25;;Storskarv;0;16.5664692309043;56.4024439610832
2021-03-25;;Trana;0;16.5574900431558;57.664204490687
2021-03-30;2021-03-23;Skata;0;15.3343431035387;57.8288535679332
2021-03-30;2021-03-23;Skata;0;15.3343431035387;57.8288535679332
2021-03-30;;Kaja;0;14.9331237772487;58.2792669635588
2021-03-30;;Kaja;0;14.9331237772487;58.2792669635588
2021-03-30;;Kaja;0;14.9331237772487;58.2792669635588
2021-03-30;;Kaja;0;14.9331237772487;58.2792669635588
2021-03-30;;Kaja;0;14.9331237772487;58.2792669635588
2021-03-30;;Hornuggla;0;13.5099952367755;58.3499969761569
2021-03-30;;Fasan;0;16.4736505499521;58.4871475868369
2021-03-30;;Skata;0;13.6445116639711;58.5861510346116
2021-03-30;;Koltrast;0;12.9198418595084;55.8513989602486
2021-03-30;;Stadsduva;0;15.4147564132248;60.143986448734
2021-03-31;;Sparvhök;0;14.9004632571018;56.74621592571
2021-03-31;;Sparvhök;0;14.0355151873593;55.5466212409388
2021-03-31;;Knölsvan;0;15.0477502161483;58.5387406795154
2021-03-31;;Röd glada;0;13.7648332535885;55.5421761229522
2021-04-06;;Kaja;0;13.0887436177604;55.999027955832
2021-04-06;;Skata;0;13.1815149451222;55.5809325225338
2021-04-06;;Sparvhök;0;12.8845436586043;56.9844647252695
2021-04-06;;Berguv;0;15.5773903405713;59.5450665384656
2021-04-06;;Sparvhök;0;13.7774206208531;55.6637490303936
2021-04-06;;Duvhök;0;12.9318470610643;57.7209063987156
2021-04-07;;Vit stork;0;13.5044679925784;55.6571079242854
2021-04-09;;Havsörn;0;16.4958401572805;57.0950711613866
2021-04-09;;Havsörn;0;16.4958401572805;57.0950711613866
2021-04-09;;Sångsvan;0;18.2288793985653;59.890325660471
2021-04-09;;Fasan;0;17.0460798611955;58.7934592375854
2021-04-09;;Talgoxe;0;22.7009871478161;66.0635181444977
2021-04-12;;Kattuggla;0;17.0458750967424;61.2997858627416
2021-04-12;;Fasan;0;12.1352581215266;57.7906848061647
2021-04-12;;Hornuggla;0;18.4362848426825;57.2034017781602
2021-04-12;;Sångsvan;0;18.0692074626143;59.2941905159733
2021-04-12;;Koltrast;0;16.4823513019508;59.3731347342577
2021-04-12;;Koltrast;0;16.4823513019508;59.3731347342577
2021-04-12;;Bofink;0;16.4823513019508;59.3731347342577
2021-04-12;;Grönfink;0;16.4823513019508;59.3731347342577
2021-04-12;;Stadsduva;0;18.0125077906947;59.3329952645456
2021-04-13;;Gröngöling;0;17.7736699634501;59.6084586587297
2021-04-13;;Havsörn;0;15.4338732203325;57.9307603629325
2021-04-14;;Berguv;0;14.4768836158471;56.1307987879922
2021-04-14;;Slaguggla;0;15.6693384835739;62.4727742707732
2021-04-14;;Koltrast;0;17.9517503765779;59.1080986953273
2021-04-14;;Sparvhök;0;15.8948215986314;59.796557878312
2021-04-14;;Taltrast;0;15.8948215986314;59.796557878312
2021-04-14;;Gärdsmyg;0;17.1168703979043;60.645439354099
2021-04-14;;Råka;0;12.912139374397;56.1774753081262
2021-04-14;;Taltrast;0;17.653586735073;59.8054850101322
2021-04-14;;Taltrast;0;17.653586735073;59.8054850101322
2021-04-15;;Vit stork;0;13.6087408991713;55.5968131489891
2021-04-15;;Havsörn;0;17.2523342385373;59.4853784687785
2021-04-15;;Sparvhök;0;18.7524588721469;59.2800698582439
2021-04-15;;Bofink;0;15.3642967060019;60.5367928644072
2021-04-15;;Nötskrika;0;17.8605853141611;59.3616533931694
2021-04-15;;Kråka;0;17.4220642956644;59.1930792142241
2021-04-15;;Kråka;0;17.4220642956644;59.1930792142241
2021-04-15;;Koltrast;0;13.8444565668862;58.6975576543574
2021-04-15;;Korsnäbb (Släkte);0;19.3921569254223;65.5436236243997
2021-04-15;;Bofink;0;12.2020385807468;57.5966530114097
2021-04-16;;Bofink;0;16.4805746762236;59.3722462503595
2021-04-19;;Sångsvan;0;15.4867110980057;57.9260557661455
2021-04-19;;Sångsvan;0;16.2661012579468;60.2451812249178
2021-04-20;;Berguv;0;15.6572598929325;58.000011642917
2021-04-20;;Kungsörn;0;13.4150312206051;55.4506880261862
2021-04-20;;Havsörn;0;17.4624342450381;62.5377360050718
2021-04-20;;Havsörn;0;18.2180487272623;57.0860935736583
2021-04-20;;Röd glada;0;14.2151596534987;55.8423272343442
2021-04-20;2021-04-14;Skata;0;15.5604796534521;60.512419419531
2021-04-20;2021-03-19;Slaguggla;0;15.495791052725;60.6885510849657
2021-04-20;;Sångsvan;0;13.4891432583933;58.2784087065856
2021-04-20;;Havsörn;0;16.3471734338009;57.6500677899275
2021-04-20;;Havsörn;0;16.9721816078036;57.2583920251148
2021-04-21;;Havsörn;0;17.1546694963096;58.8040960245117
2021-04-21;;Havsörn;0;16.1709913999932;59.2431737683903
2021-04-21;;Sparvhök;0;12.3625289247392;57.8049221616852
2021-04-21;;Havsörn;0;18.4298825766296;57.1180488818148
2021-04-21;;Knölsvan;0;18.0990799740895;59.3206977619178
2021-04-21;;Bofink;0;15.243528257773;58.4301899848176
2021-04-22;2021-04-10;Skrattmås;0;12.8543886019027;55.4138542466907
2021-04-22;;Större hackspett;0;15.582511713931;60.6223645692608
2021-04-22;;Häger;0;12.937864973555;56.2933202190853
2021-04-22;;Kaja;0;15.9041291826442;60.7380921074777
2021-04-22;;Ormvråk;0;12.8729710240811;56.1741883068311
2021-04-22;2021-03-30;Skrattmås;0;13.3730656203346;55.3431897866196
2021-04-22;2021-03-09;Ejder;0;12.9236089315296;55.4095214722614
2021-04-22;2021-01-27;Knölsvan;0;12.9948588522243;55.5909082624585
2021-04-23;;Storskarv;0;12.9467224950834;55.4175228997021
2021-04-26;;Sparvhök;0;17.670021399855;59.8061869078901
2021-04-27;;Berguv;0;16.7916759766697;58.7322863254198
2021-04-27;;Havsörn;0;17.1197384326255;58.7954778740157
2021-04-27;;Gräsand;0;12.9917201616435;55.6063726742356
2021-04-27;;Sothöna;0;12.9904696171196;55.590160496662
2021-04-28;;Havsörn;0;17.7992328329584;63.0938219109997
2021-04-29;;Gräsand;0;17.9979109390122;59.2774505767419
2021-04-29;;Vigg;0;17.9979109390122;59.2774505767419
2021-04-29;;Vigg;0;17.9979109390122;59.2774505767419
2021-04-29;;Kråka;0;11.7988788022615;57.5939051326272
2021-04-29;;Gräsand;0;15.0193259963982;62.9586194652209
2021-04-29;;Koltrast;0;15.6731912188812;60.1620091903183
2021-04-29;;Taltrast;0;16.4804344671289;59.371385203779
2021-04-29;;Sparvhök;0;14.6234853775723;60.99648563881
2021-04-29;;Taltrast;0;15.1492183715796;58.5308964394915
2021-04-29;;Taltrast;0;15.1492183715796;58.5308964394915
2021-04-30;;Koltrast;0;15.6731912188812;60.1620091903183
2021-04-30;;Sparvhök;0;14.8852798285269;62.9903878622582
2021-05-04;2021-05-02;Gräsand;0;16.6007792219326;59.9227282884803
2021-05-04;;Sparvhök;0;17.7842295540008;59.723227000637
2021-05-04;;Lappuggla;0;15.7671673046308;61.7819324051241
2021-05-04;;Lappuggla;0;15.8278085139335;61.7873202258742
2021-05-04;;Orre;0;14.0869137409749;61.2426848536307
2021-05-04;;Slaguggla;0;16.0846737426834;60.5540710225164
2021-05-04;;Råka;0;12.9198259135773;55.851398585951
2021-05-04;;Sparvhök;0;15.7513089336579;56.1669381704669
2021-05-04;;Ormvråk;0;13.2856432911431;56.1002267755465
2021-05-05;;Kattuggla;0;15.5186975160641;59.3704850535223
2021-05-05;;Ormvråk;0;13.8755666083201;55.9648498018402
2021-05-05;;Ormvråk;0;15.2309939739822;58.4776816980928
2021-05-05;;Sparvhök;0;13.4243331335312;57.7818721536812
2021-05-05;;Knölsvan;0;16.2301466057494;60.1215827025982
2021-05-05;;Korp;0;15.915190517846;58.2683756162522
2021-05-05;;Kanadagås;0;15.7632265383301;60.8286651718315
2021-05-06;;Vit stork;0;13.5975537801723;55.8758658145196
2021-05-06;;Tornfalk;0;16.4791035105498;60.7625933843722
2021-05-07;;Vitkindad gås;0;17.1041337577614;58.6786019082896
2021-05-11;;Duvhök;0;14.6364500083355;61.1207972332742
2021-05-11;;Kattuggla;0;16.4459005580498;57.01730874487
2021-05-11;;Sparvhök;0;16.4417187661306;56.9632250345759
2021-05-11;;Ormvråk;0;15.7624059758011;58.2261996257905
2021-05-11;;Kanadagås;0;15.4675303637804;60.7478234994944
2021-05-11;;Tjäder;0;14.5758618739339;58.7296773463497
2021-05-12;;Havsörn;0;17.3356877144737;58.8676223752745
2021-05-12;;Gräsand;0;15.3728504050719;60.3150713783393
2021-05-14;;Koltrast;0;17.7882166878449;59.1232616524945
2021-05-14;;Sparvhök;0;19.9055880680574;63.641142795466
2021-05-17;;Kråka;0;17.684426532571;59.2742157318342
2021-05-18;;Havsörn;0;16.233207888235;57.8841783075432
2021-05-18;;Havsörn;0;16.4958023323018;57.0948109501826
2021-05-18;;Havsörn;0;19.6955456600716;63.590982426068
2021-05-18;;Havsörn;0;20.8070456975227;63.9733851209112
2021-05-18;;Kaja;0;14.8754986591408;60.7668500918724
2021-05-18;;Kattuggla;0;13.3443523335399;57.8111076765852
2021-05-18;;Kattuggla;0;13.3443523335399;57.8111076765852
2021-05-18;;Skrattmås;0;14.7030608459675;57.6535430572444
2021-05-18;;Skrattmås;0;14.7030608459675;57.6535430572444
2021-05-19;;Skata;0;16.2420271512007;60.1780451967971
2021-05-19;;Grågås;0;18.0479346574124;62.8598343353327
2021-05-19;;Havsörn;0;15.3313848869914;58.5220659847397
2021-05-19;2021-04-09;Sparvhök;0;17.4852129692365;59.0744073235344
2021-05-19;;Grågås;0;11.6332064969862;57.7166380008608
2021-05-19;;Kungsörn;0;11.2560671481501;58.9147150657674
2021-05-19;2021-05-15;Havsörn;0;11.159020796368;59.0626282807174
2021-05-20;;Ejder;0;17.4667936239003;62.2751694375351
2021-05-20;;Rörhöna;0;18.713428165681;57.4456554829149
2021-05-24;;Brun kärrhök;0;13.2280393634804;55.5511639014056
2021-05-25;;Fiskgjuse;0;15.7534034483495;59.1369046952056
2021-05-25;;Skrattmås;0;15.0152593777354;60.7355171587111
2021-05-27;;Havsörn;0;16.7323432597763;56.7600142242164
2021-05-27;;Havsörn;0;15.9081887802786;56.7423969487057
2021-05-27;;Havsörn;0;17.415737754913;60.5310931872853
2021-05-27;;Pilgrimsfalk;0;12.547281798563;57.371044960193
2021-05-27;;Skata;0;17.2497506436897;62.2604089922746
2021-05-27;;Havsörn;0;16.8136968355629;56.9305543220921
2021-05-28;;Gräsand;0;14.7042472642436;57.6541909514092
2021-05-28;;Häger;0;13.556272873812;58.0730487887587
2021-06-01;;Kungsörn;0;12.0430011033766;59.3318510757701
2021-06-01;;Pilgrimsfalk;0;13.1657357046258;55.3810619668013
2021-06-01;;Tjäder;0;18.0616696735013;59.3333299746887
2021-06-01;;Kungsörn;0;18.2853510021452;56.9317680743702
2021-06-01;;Havsörn;0;15.8148114530107;59.0977312829998
2021-06-01;;Havsörn;0;17.7353583659394;59.7318730576984
2021-06-01;;Sångsvan;0;17.5200072416028;66.3000039375023
2021-06-01;;Havsörn;0;16.1389153079215;59.9109778276592
2021-06-01;;Havsörn;0;15.846617004143;56.6861348186537
2021-06-01;;Kråka;0;13.1761966715566;55.7051565270069
2021-06-01;;Korp;0;14.4887880573763;59.7636327729553
2021-06-01;;Korp;0;14.4887880573763;59.7636327729553
2021-06-02;;Sparvuggla;0;17.8873775418655;60.2345894566295
2021-06-02;;Kråka;0;14.4997717399551;60.9171579307041
2021-06-02;;Storskrake;0;17.1395599594848;60.6725022737039
2021-06-03;;Hornuggla;0;16.3200680558096;60.2324984520484
2021-06-03;;Stadsduva;0;16.4829568058778;59.3735086200523
2021-06-04;;Kråka;0;12.5687387961653;56.1627332120743
2021-06-07;;Knipa;0;18.1546572694021;59.0053055310434
2021-06-08;;Havsörn;0;17.1143391594682;58.6518772579843
2021-06-08;;Havsörn;0;15.8669979189436;58.2142877738179
2021-06-08;;Tornfalk;0;14.4037307484651;55.9752709223887
2021-06-08;;Sparvhök;0;15.5808622944392;58.4071033818077
2021-06-08;;Havsörn;0;13.8850278843913;59.2975873702043
2021-06-09;;Ormvråk;0;16.2893839490199;56.9991435215409
2021-06-09;;Havsörn;0;16.0195862839947;57.0781081502421
2021-06-16;;Trana;0;17.1929347572772;59.8011285469711
2021-06-16;;Lappuggla;0;15.8676264172781;62.0526591386098
2021-06-17;2021-06-16;Hornuggla;0;17.1801934384879;59.8811585531042
2021-06-17;;Stadsduva;0;16.6451125440358;59.9790036026002
2021-06-22;2021-05-28;Kattuggla;0;15.5618064162672;58.3008593461335
2021-06-23;;Gråtrut;0;14.7539525176891;56.1570912131762
2021-06-28;;Ormvråk;0;17.5521829293403;60.0266825937455
2021-06-29;;Pilgrimsfalk;0;11.1661661021063;58.9343871306239
2021-06-29;;Pilgrimsfalk;0;11.1661661021063;58.9343871306239
2021-06-30;;Tornfalk;0;18.0461552250265;59.7435696311469
2021-07-01;;Kanadagås;0;11.8847132522338;57.7289487441069
2021-07-01;;Kanadagås;0;11.9899538563912;57.8673102456849
2021-07-01;;Kanadagås;0;11.9392610801292;57.6117666050748
2021-07-01;;Kanadagås;0;12.0744974436556;57.8277502102261
2021-07-01;;Sparvhök;0;13.1614515914556;56.1036657055911
2021-07-02;2021-05-12;Havsörn;0;16.7486576173501;56.7918541615587
2021-07-02;2021-05-06;Havsörn;0;16.3721069650805;56.4676687967275
2021-07-02;;Skrattmås;0;17.973493882061;57.2849107216243
2021-07-02;2021-05-13;Havsörn;0;16.3849115120646;56.436967236081
2021-07-07;;Kaja;0;12.9312586058123;56.6082184732691
2021-07-07;;Kaja;0;12.9312586058123;56.6082184732691
2021-07-07;;Lappuggla;0;14.7596694574926;60.7548314637564
2021-07-07;;Slaguggla;0;15.0869550532022;60.8826333519746
2021-07-07;;Lappuggla;0;14.5158919155554;60.8873438813499
2021-07-08;;Lappuggla;0;16.4104784598566;64.2613443425316
2021-07-08;;Kungsörn;0;16.8910053290653;64.564800078451
2021-07-09;;Kattuggla;0;11.7523003151816;58.0417212390817
2021-07-09;;Tordmule;0;17.9444493084868;57.2845997663896
2021-07-09;;Tordmule;0;17.9444493084868;57.2845997663896
2021-07-09;;Silltrut;0;17.9444493084868;57.2845997663896
2021-07-09;;Sillgrissla;0;17.9444493084868;57.2845997663896
2021-07-13;;Kaja;0;12.9198391979981;55.8514348407162
2021-07-13;;Grågås;0;11.2802122040985;58.5148102942414
2021-07-16;;Kaja;0;12.0384513801728;57.8178760482752
2021-07-20;;Stadsduva;0;14.3620267310954;57.3108309851794
2021-07-21;;Tornfalk;0;15.006530389426;60.836586817589
2021-07-22;;Kråka;0;12.9969235688336;55.6002020063348
2021-07-22;;Vitkindad gås;0;12.9929410063388;55.5893276691726
2021-07-22;;Vigg;0;12.9929410063388;55.5893276691726
2021-07-22;;Fasan;0;12.9584877246322;55.4735112136949
2021-07-22;;Skrattmås;0;12.852638556813;55.4080966113899
2021-07-22;;Vitkindad gås;0;12.9929410063388;55.5893276691726
2021-07-23;;Fiskmås;0;18.2988803684014;57.6194154845313
2021-07-26;;Större hackspett;0;17.5653784185709;59.7538227247552
2021-07-28;;Kungsörn;0;15.0986402607335;60.365162679294
2021-07-28;;Stadsduva;0;14.2639587854874;58.2488085028887
2021-07-28;;Kattuggla;0;13.2560520222386;59.4782744624591
2021-07-28;;Skrattmås;0;17.6114306431492;59.7898199385882
2021-07-29;;Sillgrissla;0;17.9629911796656;57.2896722289072
2021-07-29;;Vitkindad gås;0;17.9629911796656;57.2896722289072
2021-07-29;;Skrattmås;0;17.9629911796656;57.2896722289072
2021-07-30;;Tornfalk;0;14.6019018146087;61.047157584243
2021-08-11;;Skata;0;13.0184425496422;55.4757907356791
2021-08-11;;Korp;0;13.0198944520684;55.4758417832845
2021-08-12;;Skata;0;17.9943349064753;59.3633117058117
2021-08-12;;Sparvhök;0;13.9744305211467;58.2559140887657
2021-08-16;;Häger;0;18.1415576747975;59.3252414786868
2021-08-18;;Häger;0;15.8460625018155;56.0962177540224
2021-08-18;;Sparvhök;0;15.6386133326607;61.0280410294614
2021-08-19;2021-08-09;Fiskgjuse;0;14.6057217782172;57.1137508192177
2021-08-19;;Fiskgjuse;0;14.6199666177173;56.8328904091386
2021-08-19;;Kattuggla;0;14.6859807628246;56.9767958780052
2021-08-20;;Sparvhök;0;17.9563099598585;57.2888884759274
2021-08-20;;Gråtrut;0;17.9563099598585;57.2888884759274
2021-08-20;;Gråtrut;0;17.9563099598585;57.2888884759274
2021-08-20;;Gråtrut;0;17.9563099598585;57.2888884759274
2021-08-20;;Storskarv;0;17.9563099598585;57.2888884759274
2021-08-20;;Gråtrut;0;17.9563099598585;57.2888884759274
2021-08-24;2021-08-14;Berguv;0;14.0871536948207;57.6772052263798
2021-08-24;;Stadsduva;0;17.951020407468;58.901994010023
2021-08-25;;Gräsand;0;12.9884783238056;55.6028835732471
2021-08-25;;Gräsand;0;12.9913484775067;55.600927725152
2021-08-25;;Tornfalk;0;14.9289187294326;59.8930300851448
2021-08-25;;Kaja;0;16.4431906322678;57.0369439274444
2021-08-25;;Gräsand;0;12.1853745968053;59.0474884102053
2021-08-25;;Tordmule;0;18.4242406467542;62.9153935177298
2021-08-25;;Vigg;0;12.9913484775067;55.600927725152
2021-08-25;;Råka;0;13.0689700952792;55.6890820449361
2021-08-25;;Havsörn;0;18.2961711842494;56.9799552376903
2021-09-01;;Duvhök;0;17.0116724744069;60.391771711224
2021-09-01;;Fiskgjuse;0;14.7018377278482;61.8042745571354
2021-09-03;;Kungsörn;0;21.8551465195034;65.8888329509452
2021-09-03;;Havsörn;0;14.0118674807163;55.4803196063564
2021-09-03;2021-07-31;Havsörn;0;18.3808822492235;56.998021811155
2021-09-03;;Berguv;0;12.4796518774776;58.9793667758613
2021-09-03;;Berguv;0;16.2203849595178;58.599035983569
2021-09-03;;Tornfalk;0;13.0960396447684;60.005268429441
2021-09-03;;Häger;0;18.1433126741603;59.3252100081864
2021-09-03;;Röd glada;0;13.3183299894809;55.4383366650244
2021-09-03;;Duvhök;0;17.6214906692591;59.1909320378811
2021-09-06;;Pärluggla;0;15.1990001482665;63.3767990083382
2021-09-07;;Kråka;0;12.9914339061088;55.6010644745348
2021-09-07;;Kråka;0;12.9914339061088;55.6010644745348
2021-09-07;2021-09-05;Kråka;0;12.9914339061088;55.6010644745348
2021-09-07;;Stadsduva;0;12.9914339061088;55.6010644745348
2021-09-07;;Sothöna;0;12.9914339061088;55.6010644745348
2021-09-08;;Slaguggla;0;15.2352189388327;60.8294961178167
